ID,Species,Group,month,spe_month,Leaf_pro,Leaf_level,leaf_group
X041,Hoolock_tianxing,TB,11,Hoolock_tianxing_TB_11,0.373786408,D,low
C014,Hoolock_tianxing,TB,5,Hoolock_tianxing_TB_5,0.324444444,D,low
C005,Hoolock_tianxing,TB,5,Hoolock_tianxing_TB_5,0.324444444,D,low
C011,Hoolock_tianxing,TB,5,Hoolock_tianxing_TB_5,0.324444444,D,low
C012,Hoolock_tianxing,TB,5,Hoolock_tianxing_TB_5,0.324444444,D,low
C013,Hoolock_tianxing,TB,5,Hoolock_tianxing_TB_5,0.324444444,D,low
X045,Hoolock_tianxing,TB,11,Hoolock_tianxing_TB_11,0.373786408,D,low
X044,Hoolock_tianxing,TB,11,Hoolock_tianxing_TB_11,0.373786408,D,low
C024,Hoolock_tianxing,TB,6,Hoolock_tianxing_TB_6,0.329608939,D,low
X053,Hoolock_tianxing,TB,11,Hoolock_tianxing_TB_11,0.373786408,D,low
X054,Hoolock_tianxing,TB,11,Hoolock_tianxing_TB_11,0.373786408,D,low
X043,Hoolock_tianxing,TB,11,Hoolock_tianxing_TB_11,0.373786408,D,low
X042,Hoolock_tianxing,TB,11,Hoolock_tianxing_TB_11,0.373786408,D,low
C008,Hoolock_tianxing,TB,5,Hoolock_tianxing_TB_5,0.324444444,D,low
C004,Hoolock_tianxing,TB,5,Hoolock_tianxing_TB_5,0.324444444,D,low
C003,Hoolock_tianxing,TB,5,Hoolock_tianxing_TB_5,0.324444444,D,low
X049,Hoolock_tianxing,TB,11,Hoolock_tianxing_TB_11,0.373786408,D,low
X048,Hoolock_tianxing,TB,11,Hoolock_tianxing_TB_11,0.373786408,D,low
C002,Hoolock_tianxing,TB,5,Hoolock_tianxing_TB_5,0.324444444,D,low
C009,Hoolock_tianxing,TB,5,Hoolock_tianxing_TB_5,0.324444444,D,low
C015,Hoolock_tianxing,TB,5,Hoolock_tianxing_TB_5,0.324444444,D,low
C018,Hoolock_tianxing,TB,6,Hoolock_tianxing_TB_6,0.329608939,D,low
C016,Hoolock_tianxing,TB,6,Hoolock_tianxing_TB_6,0.329608939,D,low
C023,Hoolock_tianxing,TB,6,Hoolock_tianxing_TB_6,0.329608939,D,low
C001,Hoolock_tianxing,TB,5,Hoolock_tianxing_TB_5,0.324444444,D,low
C021,Hoolock_tianxing,TB,6,Hoolock_tianxing_TB_6,0.329608939,D,low
C022,Hoolock_tianxing,TB,6,Hoolock_tianxing_TB_6,0.329608939,D,low
C010,Hoolock_tianxing,TB,5,Hoolock_tianxing_TB_5,0.324444444,D,low
C019,Hoolock_tianxing,TB,6,Hoolock_tianxing_TB_6,0.329608939,D,low
X047,Hoolock_tianxing,TB,11,Hoolock_tianxing_TB_11,0.373786408,D,low
X046,Hoolock_tianxing,TB,11,Hoolock_tianxing_TB_11,0.373786408,D,low
A110,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A113,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A114,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A111,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A125,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A112,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A108,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A126,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A107,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A115,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A106,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A105,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A099,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A100,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A109,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A116,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A124,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A117,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A118,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A101,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A123,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A122,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A119,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A102,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A103,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A121,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A104,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
A120,Hoolock_tianxing,TA,4,Hoolock_tianxing_TA_4,0.375706215,D,middle
C0104,Nomascus_hainanus,HC,1,Nomascus_hainanus_HC_1,0.456521739,D,high
C0103,Nomascus_hainanus,HC,1,Nomascus_hainanus_HC_1,0.456521739,D,high
C0102,Nomascus_hainanus,HC,1,Nomascus_hainanus_HC_1,0.456521739,D,high
C0105,Nomascus_hainanus,HC,1,Nomascus_hainanus_HC_1,0.456521739,D,high
C0106,Nomascus_hainanus,HC,1,Nomascus_hainanus_HC_1,0.456521739,D,high
C0108,Nomascus_hainanus,HC,1,Nomascus_hainanus_HC_1,0.456521739,D,high
C0117,Nomascus_hainanus,HC,1,Nomascus_hainanus_HC_1,0.456521739,D,high
C0114,Nomascus_hainanus,HC,1,Nomascus_hainanus_HC_1,0.456521739,D,high
C0113,Nomascus_hainanus,HC,1,Nomascus_hainanus_HC_1,0.456521739,D,high
C0112,Nomascus_hainanus,HC,1,Nomascus_hainanus_HC_1,0.456521739,D,high
C0115,Nomascus_hainanus,HC,1,Nomascus_hainanus_HC_1,0.456521739,D,high
C0116,Nomascus_hainanus,HC,1,Nomascus_hainanus_HC_1,0.456521739,D,high
C0111,Nomascus_hainanus,HC,1,Nomascus_hainanus_HC_1,0.456521739,D,high
C0110,Nomascus_hainanus,HC,1,Nomascus_hainanus_HC_1,0.456521739,D,high
B2022042910,Nomascus_hainanus,HB,4,Nomascus_hainanus_HB_4,0.022821577,A,low
B2022031108,Nomascus_hainanus,HB,3,Nomascus_hainanus_HB_3,0.090024331,A,high
B2022042804,Nomascus_hainanus,HB,4,Nomascus_hainanus_HB_4,0.022821577,A,low
B2022031107,Nomascus_hainanus,HB,3,Nomascus_hainanus_HB_3,0.090024331,A,high
B2022030704,Nomascus_hainanus,HB,3,Nomascus_hainanus_HB_3,0.090024331,A,high
B2022042601,Nomascus_hainanus,HB,4,Nomascus_hainanus_HB_4,0.022821577,A,low
B2022030806,Nomascus_hainanus,HB,3,Nomascus_hainanus_HB_3,0.090024331,A,high
B2022031311,Nomascus_hainanus,HB,3,Nomascus_hainanus_HB_3,0.090024331,A,high
B2022030703,Nomascus_hainanus,HB,3,Nomascus_hainanus_HB_3,0.090024331,A,high
B2022042807,Nomascus_hainanus,HB,4,Nomascus_hainanus_HB_4,0.022821577,A,low
B2022042703,Nomascus_hainanus,HB,4,Nomascus_hainanus_HB_4,0.022821577,A,low
B2022042602,Nomascus_hainanus,HB,4,Nomascus_hainanus_HB_4,0.022821577,A,low
B2022030601,Nomascus_hainanus,HB,3,Nomascus_hainanus_HB_3,0.090024331,A,high
B2022031812,Nomascus_hainanus,HB,3,Nomascus_hainanus_HB_3,0.090024331,A,high
B2022042805,Nomascus_hainanus,HB,4,Nomascus_hainanus_HB_4,0.022821577,A,low
B2022042909,Nomascus_hainanus,HB,4,Nomascus_hainanus_HB_4,0.022821577,A,low
B2022042911,Nomascus_hainanus,HB,4,Nomascus_hainanus_HB_4,0.022821577,A,low
B2022031106,Nomascus_hainanus,HB,3,Nomascus_hainanus_HB_3,0.090024331,A,high
B2022042808,Nomascus_hainanus,HB,4,Nomascus_hainanus_HB_4,0.022821577,A,low
B2022042806,Nomascus_hainanus,HB,4,Nomascus_hainanus_HB_4,0.022821577,A,low
B2022030602,Nomascus_hainanus,HB,3,Nomascus_hainanus_HB_3,0.090024331,A,high
B2022031210,Nomascus_hainanus,HB,3,Nomascus_hainanus_HB_3,0.090024331,A,high
B2022070701,Nomascus_hainanus,HB,7,Nomascus_hainanus_HB_7,0.057866184,A,middle
B2022062005,Nomascus_hainanus,HB,6,Nomascus_hainanus_HB_6,0.016759777,A,low
B2022110201,Nomascus_hainanus,HB,11,Nomascus_hainanus_HB_11,0.077372263,A,high
B2022101107,Nomascus_hainanus,HB,10,Nomascus_hainanus_HB_10,0.050874404,A,middle
B2022090305,Nomascus_hainanus,HB,9,Nomascus_hainanus_HB_9,0.019061584,A,low
B2022090306,Nomascus_hainanus,HB,9,Nomascus_hainanus_HB_9,0.019061584,A,low
B2022071605,Nomascus_hainanus,HB,7,Nomascus_hainanus_HB_7,0.057866184,A,middle
B2022090201,Nomascus_hainanus,HB,9,Nomascus_hainanus_HB_9,0.019061584,A,low
B2022090307,Nomascus_hainanus,HB,9,Nomascus_hainanus_HB_9,0.019061584,A,low
B2022050702,Nomascus_hainanus,HB,5,Nomascus_hainanus_HB_5,0.049342105,A,middle
B2022101208,Nomascus_hainanus,HB,10,Nomascus_hainanus_HB_10,0.050874404,A,middle
B2022051003,Nomascus_hainanus,HB,5,Nomascus_hainanus_HB_5,0.049342105,A,middle
B2022090202,Nomascus_hainanus,HB,9,Nomascus_hainanus_HB_9,0.019061584,A,low
B2022050601,Nomascus_hainanus,HB,5,Nomascus_hainanus_HB_5,0.049342105,A,middle
B2022100706,Nomascus_hainanus,HB,10,Nomascus_hainanus_HB_10,0.050874404,A,middle
B2022082113,Nomascus_hainanus,HB,8,Nomascus_hainanus_HB_8,0.048169557,A,middle
B2022082111,Nomascus_hainanus,HB,8,Nomascus_hainanus_HB_8,0.048169557,A,middle
B2022080302,Nomascus_hainanus,HB,8,Nomascus_hainanus_HB_8,0.048169557,A,middle
B2022090203,Nomascus_hainanus,HB,9,Nomascus_hainanus_HB_9,0.019061584,A,low
B2022090204,Nomascus_hainanus,HB,9,Nomascus_hainanus_HB_9,0.019061584,A,low
B2022090308,Nomascus_hainanus,HB,9,Nomascus_hainanus_HB_9,0.019061584,A,low
B2022051004,Nomascus_hainanus,HB,5,Nomascus_hainanus_HB_5,0.049342105,A,middle
B2022062004,Nomascus_hainanus,HB,6,Nomascus_hainanus_HB_6,0.016759777,A,low
B2022110506,Nomascus_hainanus,HB,11,Nomascus_hainanus_HB_11,0.077372263,A,high
B2022090510,Nomascus_hainanus,HB,9,Nomascus_hainanus_HB_9,0.019061584,A,low
B2022101209,Nomascus_hainanus,HB,10,Nomascus_hainanus_HB_10,0.050874404,A,middle
B2022101211,Nomascus_hainanus,HB,10,Nomascus_hainanus_HB_10,0.050874404,A,middle
B2022090511,Nomascus_hainanus,HB,9,Nomascus_hainanus_HB_9,0.019061584,A,low
B2022061301,Nomascus_hainanus,HB,6,Nomascus_hainanus_HB_6,0.016759777,A,low
B2022100605,Nomascus_hainanus,HB,10,Nomascus_hainanus_HB_10,0.050874404,A,middle
B2022101210,Nomascus_hainanus,HB,10,Nomascus_hainanus_HB_10,0.050874404,A,middle
B2022111313,Nomascus_hainanus,HB,11,Nomascus_hainanus_HB_11,0.077372263,A,high
B2022082215,Nomascus_hainanus,HB,8,Nomascus_hainanus_HB_8,0.048169557,A,middle
B2022110608,Nomascus_hainanus,HB,11,Nomascus_hainanus_HB_11,0.077372263,A,high
B2022110607,Nomascus_hainanus,HB,11,Nomascus_hainanus_HB_11,0.077372263,A,high
B2022110304,Nomascus_hainanus,HB,11,Nomascus_hainanus_HB_11,0.077372263,A,high
B2022110203,Nomascus_hainanus,HB,11,Nomascus_hainanus_HB_11,0.077372263,A,high
B2022100604,Nomascus_hainanus,HB,10,Nomascus_hainanus_HB_10,0.050874404,A,middle
B2022101614,Nomascus_hainanus,HB,10,Nomascus_hainanus_HB_10,0.050874404,A,middle
B2022110609,Nomascus_hainanus,HB,11,Nomascus_hainanus_HB_11,0.077372263,A,high
B2022082216,Nomascus_hainanus,HB,8,Nomascus_hainanus_HB_8,0.048169557,A,middle
B2022080305,Nomascus_hainanus,HB,8,Nomascus_hainanus_HB_8,0.048169557,A,middle
B2022100601,Nomascus_hainanus,HB,10,Nomascus_hainanus_HB_10,0.050874404,A,middle
B2022100602,Nomascus_hainanus,HB,10,Nomascus_hainanus_HB_10,0.050874404,A,middle
B2022051506,Nomascus_hainanus,HB,5,Nomascus_hainanus_HB_5,0.049342105,A,middle
B2022082217,Nomascus_hainanus,HB,8,Nomascus_hainanus_HB_8,0.048169557,A,middle
B2022082219,Nomascus_hainanus,HB,8,Nomascus_hainanus_HB_8,0.048169557,A,middle
B2022101312,Nomascus_hainanus,HB,10,Nomascus_hainanus_HB_10,0.050874404,A,middle
B2022061303,Nomascus_hainanus,HB,6,Nomascus_hainanus_HB_6,0.016759777,A,low
B2022051509,Nomascus_hainanus,HB,5,Nomascus_hainanus_HB_5,0.049342105,A,middle
B2022051507,Nomascus_hainanus,HB,5,Nomascus_hainanus_HB_5,0.049342105,A,middle
B2022081809,Nomascus_hainanus,HB,8,Nomascus_hainanus_HB_8,0.048169557,A,middle
B2022110812,Nomascus_hainanus,HB,11,Nomascus_hainanus_HB_11,0.077372263,A,high
B2022061302,Nomascus_hainanus,HB,6,Nomascus_hainanus_HB_6,0.016759777,A,low
B2022051508,Nomascus_hainanus,HB,5,Nomascus_hainanus_HB_5,0.049342105,A,middle
B2022090409,Nomascus_hainanus,HB,9,Nomascus_hainanus_HB_9,0.019061584,A,low
B2022110305,Nomascus_hainanus,HB,11,Nomascus_hainanus_HB_11,0.077372263,A,high
B2022071604,Nomascus_hainanus,HB,7,Nomascus_hainanus_HB_7,0.057866184,A,middle
C220216,Nomascus_hainanus,HC,2,Nomascus_hainanus_HC_2,0.053229241,A,middle
C220214,Nomascus_hainanus,HC,2,Nomascus_hainanus_HC_2,0.053229241,A,middle
C220209,Nomascus_hainanus,HC,2,Nomascus_hainanus_HC_2,0.053229241,A,middle
C220208,Nomascus_hainanus,HC,2,Nomascus_hainanus_HC_2,0.053229241,A,middle
C220304,Nomascus_hainanus,HC,3,Nomascus_hainanus_HC_3,0.068965517,A,high
C220305,Nomascus_hainanus,HC,3,Nomascus_hainanus_HC_3,0.068965517,A,high
C220210,Nomascus_hainanus,HC,2,Nomascus_hainanus_HC_2,0.053229241,A,middle
C220212,Nomascus_hainanus,HC,2,Nomascus_hainanus_HC_2,0.053229241,A,middle
C220215,Nomascus_hainanus,HC,2,Nomascus_hainanus_HC_2,0.053229241,A,middle
C220213,Nomascus_hainanus,HC,2,Nomascus_hainanus_HC_2,0.053229241,A,middle
C220211,Nomascus_hainanus,HC,2,Nomascus_hainanus_HC_2,0.053229241,A,middle
C220207,Nomascus_hainanus,HC,2,Nomascus_hainanus_HC_2,0.053229241,A,middle
C220312,Nomascus_hainanus,HC,3,Nomascus_hainanus_HC_3,0.068965517,A,high
C220303,Nomascus_hainanus,HC,3,Nomascus_hainanus_HC_3,0.068965517,A,high
C220204,Nomascus_hainanus,HC,2,Nomascus_hainanus_HC_2,0.053229241,A,middle
C220203,Nomascus_hainanus,HC,2,Nomascus_hainanus_HC_2,0.053229241,A,middle
C220218,Nomascus_hainanus,HC,2,Nomascus_hainanus_HC_2,0.053229241,A,middle
C220302,Nomascus_hainanus,HC,3,Nomascus_hainanus_HC_3,0.068965517,A,high
C220205,Nomascus_hainanus,HC,2,Nomascus_hainanus_HC_2,0.053229241,A,middle
C220206,Nomascus_hainanus,HC,2,Nomascus_hainanus_HC_2,0.053229241,A,middle
B2022110811,Nomascus_hainanus,HB,11,Nomascus_hainanus_HB_11,0.077372263,A,high
B2022060401,Nomascus_hainanus,HB,6,Nomascus_hainanus_HB_6,0.016759777,A,low
C220502,Nomascus_hainanus,HC,5,Nomascus_hainanus_HC_5,0.038610039,A,middle
C220503,Nomascus_hainanus,HC,5,Nomascus_hainanus_HC_5,0.038610039,A,middle
C220511,Nomascus_hainanus,HC,5,Nomascus_hainanus_HC_5,0.038610039,A,middle
C220512,Nomascus_hainanus,HC,5,Nomascus_hainanus_HC_5,0.038610039,A,middle
C220602,Nomascus_hainanus,HC,6,Nomascus_hainanus_HC_6,0,A,low
C220510,Nomascus_hainanus,HC,5,Nomascus_hainanus_HC_5,0.038610039,A,middle
C220515,Nomascus_hainanus,HC,5,Nomascus_hainanus_HC_5,0.038610039,A,middle
C220506,Nomascus_hainanus,HC,5,Nomascus_hainanus_HC_5,0.038610039,A,middle
C220507,Nomascus_hainanus,HC,5,Nomascus_hainanus_HC_5,0.038610039,A,middle
C220514,Nomascus_hainanus,HC,5,Nomascus_hainanus_HC_5,0.038610039,A,middle
C220509,Nomascus_hainanus,HC,5,Nomascus_hainanus_HC_5,0.038610039,A,middle
C220501,Nomascus_hainanus,HC,5,Nomascus_hainanus_HC_5,0.038610039,A,middle
C220604,Nomascus_hainanus,HC,6,Nomascus_hainanus_HC_6,0,A,low
C220607,Nomascus_hainanus,HC,6,Nomascus_hainanus_HC_6,0,A,low
C220508,Nomascus_hainanus,HC,5,Nomascus_hainanus_HC_5,0.038610039,A,middle
B2022060501,Nomascus_hainanus,HB,6,Nomascus_hainanus_HB_6,0.016759777,A,low
C220606,Nomascus_hainanus,HC,6,Nomascus_hainanus_HC_6,0,A,low
C220609,Nomascus_hainanus,HC,6,Nomascus_hainanus_HC_6,0,A,low
C220513,Nomascus_hainanus,HC,5,Nomascus_hainanus_HC_5,0.038610039,A,middle
B2022051305,Nomascus_hainanus,HB,5,Nomascus_hainanus_HB_5,0.049342105,A,middle
B2022080407,Nomascus_hainanus,HB,8,Nomascus_hainanus_HB_8,0.048169557,A,middle
C220601,Nomascus_hainanus,HC,6,Nomascus_hainanus_HC_6,0,A,low
C2206010,Nomascus_hainanus,HC,6,Nomascus_hainanus_HC_6,0,A,low
C2206011,Nomascus_hainanus,HC,6,Nomascus_hainanus_HC_6,0,A,low
C2206012,Nomascus_hainanus,HC,6,Nomascus_hainanus_HC_6,0,A,low
B2022120602,Nomascus_hainanus,HB,12,Nomascus_hainanus_HB_12,0.054276316,A,middle
B2022120603,Nomascus_hainanus,HB,12,Nomascus_hainanus_HB_12,0.054276316,A,middle
B2022120604,Nomascus_hainanus,HB,12,Nomascus_hainanus_HB_12,0.054276316,A,middle
B2022121010,Nomascus_hainanus,HB,12,Nomascus_hainanus_HB_12,0.054276316,A,middle
B2022121009,Nomascus_hainanus,HB,12,Nomascus_hainanus_HB_12,0.054276316,A,middle
B2022120907,Nomascus_hainanus,HB,12,Nomascus_hainanus_HB_12,0.054276316,A,middle
B2022120908,Nomascus_hainanus,HB,12,Nomascus_hainanus_HB_12,0.054276316,A,middle
B2022120605,Nomascus_hainanus,HB,12,Nomascus_hainanus_HB_12,0.054276316,A,middle
B2022120401,Nomascus_hainanus,HB,12,Nomascus_hainanus_HB_12,0.054276316,A,middle
B2022120806,Nomascus_hainanus,HB,12,Nomascus_hainanus_HB_12,0.054276316,A,middle
C220908,Nomascus_hainanus,HC,9,Nomascus_hainanus_HC_9,0.003322259,A,low
C221110,Nomascus_hainanus,HC,11,Nomascus_hainanus_HC_11,0.045454545,A,middle
C220313,Nomascus_hainanus,HC,3,Nomascus_hainanus_HC_3,0.068965517,A,high
C220306,Nomascus_hainanus,HC,3,Nomascus_hainanus_HC_3,0.068965517,A,high
C220201,Nomascus_hainanus,HC,2,Nomascus_hainanus_HC_2,0.053229241,A,middle
C220311,Nomascus_hainanus,HC,3,Nomascus_hainanus_HC_3,0.068965517,A,high
C220307,Nomascus_hainanus,HC,3,Nomascus_hainanus_HC_3,0.068965517,A,high
C220314,Nomascus_hainanus,HC,3,Nomascus_hainanus_HC_3,0.068965517,A,high
C220202,Nomascus_hainanus,HC,2,Nomascus_hainanus_HC_2,0.053229241,A,middle
C220308,Nomascus_hainanus,HC,3,Nomascus_hainanus_HC_3,0.068965517,A,high
C220310,Nomascus_hainanus,HC,3,Nomascus_hainanus_HC_3,0.068965517,A,high
C220315,Nomascus_hainanus,HC,3,Nomascus_hainanus_HC_3,0.068965517,A,high
C220316,Nomascus_hainanus,HC,3,Nomascus_hainanus_HC_3,0.068965517,A,high
C220317,Nomascus_hainanus,HC,3,Nomascus_hainanus_HC_3,0.068965517,A,high
C220318,Nomascus_hainanus,HC,3,Nomascus_hainanus_HC_3,0.068965517,A,high
C220319,Nomascus_hainanus,HC,3,Nomascus_hainanus_HC_3,0.068965517,A,high
C220309,Nomascus_hainanus,HC,3,Nomascus_hainanus_HC_3,0.068965517,A,high
C220910,Nomascus_hainanus,HC,9,Nomascus_hainanus_HC_9,0.003322259,A,low
C220706,Nomascus_hainanus,HC,7,Nomascus_hainanus_HC_7,0.064516129,A,high
C220907,Nomascus_hainanus,HC,9,Nomascus_hainanus_HC_9,0.003322259,A,low
C221108,Nomascus_hainanus,HC,11,Nomascus_hainanus_HC_11,0.045454545,A,middle
C220911,Nomascus_hainanus,HC,9,Nomascus_hainanus_HC_9,0.003322259,A,low
C221019,Nomascus_hainanus,HC,10,Nomascus_hainanus_HC_10,0.021538462,A,low
C221005,Nomascus_hainanus,HC,10,Nomascus_hainanus_HC_10,0.021538462,A,low
C221008,Nomascus_hainanus,HC,10,Nomascus_hainanus_HC_10,0.021538462,A,low
C221004,Nomascus_hainanus,HC,10,Nomascus_hainanus_HC_10,0.021538462,A,low
C220707,Nomascus_hainanus,HC,7,Nomascus_hainanus_HC_7,0.064516129,A,high
C221017,Nomascus_hainanus,HC,10,Nomascus_hainanus_HC_10,0.021538462,A,low
C221117,Nomascus_hainanus,HC,11,Nomascus_hainanus_HC_11,0.045454545,A,middle
C221009,Nomascus_hainanus,HC,10,Nomascus_hainanus_HC_10,0.021538462,A,low
C221014,Nomascus_hainanus,HC,10,Nomascus_hainanus_HC_10,0.021538462,A,low
C220709,Nomascus_hainanus,HC,7,Nomascus_hainanus_HC_7,0.064516129,A,high
C220710,Nomascus_hainanus,HC,7,Nomascus_hainanus_HC_7,0.064516129,A,high
C221015,Nomascus_hainanus,HC,10,Nomascus_hainanus_HC_10,0.021538462,A,low
C220804,Nomascus_hainanus,HC,8,Nomascus_hainanus_HC_8,0.023323615,A,low
C220708,Nomascus_hainanus,HC,7,Nomascus_hainanus_HC_7,0.064516129,A,high
C220711,Nomascus_hainanus,HC,7,Nomascus_hainanus_HC_7,0.064516129,A,high
C220712,Nomascus_hainanus,HC,7,Nomascus_hainanus_HC_7,0.064516129,A,high
C2206016,Nomascus_hainanus,HC,6,Nomascus_hainanus_HC_6,0,A,low
C2206017,Nomascus_hainanus,HC,6,Nomascus_hainanus_HC_6,0,A,low
C220805,Nomascus_hainanus,HC,8,Nomascus_hainanus_HC_8,0.023323615,A,low
C221101,Nomascus_hainanus,HC,11,Nomascus_hainanus_HC_11,0.045454545,A,middle
C221107,Nomascus_hainanus,HC,11,Nomascus_hainanus_HC_11,0.045454545,A,middle
C221010,Nomascus_hainanus,HC,10,Nomascus_hainanus_HC_10,0.021538462,A,low
C221118,Nomascus_hainanus,HC,11,Nomascus_hainanus_HC_11,0.045454545,A,middle
C221011,Nomascus_hainanus,HC,10,Nomascus_hainanus_HC_10,0.021538462,A,low
C220801,Nomascus_hainanus,HC,8,Nomascus_hainanus_HC_8,0.023323615,A,low
C221210,Nomascus_hainanus,HC,12,Nomascus_hainanus_HC_12,0.02413273,A,low
C221111,Nomascus_hainanus,HC,11,Nomascus_hainanus_HC_11,0.045454545,A,middle
C221102,Nomascus_hainanus,HC,11,Nomascus_hainanus_HC_11,0.045454545,A,middle
C221114,Nomascus_hainanus,HC,11,Nomascus_hainanus_HC_11,0.045454545,A,middle
C220903,Nomascus_hainanus,HC,9,Nomascus_hainanus_HC_9,0.003322259,A,low
C221109,Nomascus_hainanus,HC,11,Nomascus_hainanus_HC_11,0.045454545,A,middle
C2206015,Nomascus_hainanus,HC,6,Nomascus_hainanus_HC_6,0,A,low
C221012,Nomascus_hainanus,HC,10,Nomascus_hainanus_HC_10,0.021538462,A,low
C221013,Nomascus_hainanus,HC,10,Nomascus_hainanus_HC_10,0.021538462,A,low
C220902,Nomascus_hainanus,HC,9,Nomascus_hainanus_HC_9,0.003322259,A,low
C220904,Nomascus_hainanus,HC,9,Nomascus_hainanus_HC_9,0.003322259,A,low
C220905,Nomascus_hainanus,HC,9,Nomascus_hainanus_HC_9,0.003322259,A,low
C221001,Nomascus_hainanus,HC,10,Nomascus_hainanus_HC_10,0.021538462,A,low
C221106,Nomascus_hainanus,HC,11,Nomascus_hainanus_HC_11,0.045454545,A,middle
C220713,Nomascus_hainanus,HC,7,Nomascus_hainanus_HC_7,0.064516129,A,high
C220806,Nomascus_hainanus,HC,8,Nomascus_hainanus_HC_8,0.023323615,A,low
C220714,Nomascus_hainanus,HC,7,Nomascus_hainanus_HC_7,0.064516129,A,high
C220715,Nomascus_hainanus,HC,7,Nomascus_hainanus_HC_7,0.064516129,A,high
C220716,Nomascus_hainanus,HC,7,Nomascus_hainanus_HC_7,0.064516129,A,high
C221003,Nomascus_hainanus,HC,10,Nomascus_hainanus_HC_10,0.021538462,A,low
C221113,Nomascus_hainanus,HC,11,Nomascus_hainanus_HC_11,0.045454545,A,middle
C220906,Nomascus_hainanus,HC,9,Nomascus_hainanus_HC_9,0.003322259,A,low
C220701,Nomascus_hainanus,HC,7,Nomascus_hainanus_HC_7,0.064516129,A,high
C220802,Nomascus_hainanus,HC,8,Nomascus_hainanus_HC_8,0.023323615,A,low
C220803,Nomascus_hainanus,HC,8,Nomascus_hainanus_HC_8,0.023323615,A,low
C220809,Nomascus_hainanus,HC,8,Nomascus_hainanus_HC_8,0.023323615,A,low
C220901,Nomascus_hainanus,HC,9,Nomascus_hainanus_HC_9,0.003322259,A,low
C220811,Nomascus_hainanus,HC,8,Nomascus_hainanus_HC_8,0.023323615,A,low
C221116,Nomascus_hainanus,HC,11,Nomascus_hainanus_HC_11,0.045454545,A,middle
C220810,Nomascus_hainanus,HC,8,Nomascus_hainanus_HC_8,0.023323615,A,low
C221115,Nomascus_hainanus,HC,11,Nomascus_hainanus_HC_11,0.045454545,A,middle
C221104,Nomascus_hainanus,HC,11,Nomascus_hainanus_HC_11,0.045454545,A,middle
C221105,Nomascus_hainanus,HC,11,Nomascus_hainanus_HC_11,0.045454545,A,middle
C221002,Nomascus_hainanus,HC,10,Nomascus_hainanus_HC_10,0.021538462,A,low
C221103,Nomascus_hainanus,HC,11,Nomascus_hainanus_HC_11,0.045454545,A,middle
C221208,Nomascus_hainanus,HC,12,Nomascus_hainanus_HC_12,0.02413273,A,low
C220812,Nomascus_hainanus,HC,8,Nomascus_hainanus_HC_8,0.023323615,A,low
C221206,Nomascus_hainanus,HC,12,Nomascus_hainanus_HC_12,0.02413273,A,low
C221207,Nomascus_hainanus,HC,12,Nomascus_hainanus_HC_12,0.02413273,A,low
C221112,Nomascus_hainanus,HC,11,Nomascus_hainanus_HC_11,0.045454545,A,middle
C220808,Nomascus_hainanus,HC,8,Nomascus_hainanus_HC_8,0.023323615,A,low
C220702,Nomascus_hainanus,HC,7,Nomascus_hainanus_HC_7,0.064516129,A,high
